0	18
1	36
2	54
3	24
3	48
4	42
4	66
5	30
5	60
6	19
6	26
7	25
7	32
8	20
8	31
9	37
9	44
10	43
10	50
11	38
11	49
12	55
12	62
13	61
13	68
14	56
14	67
15	18
15	19
16	19
16	20
17	18
17	20
21	24
21	25
22	25
22	26
23	24
23	26
27	30
27	31
28	31
28	32
29	30
29	32
33	36
33	37
34	37
34	38
35	36
35	38
39	42
39	43
40	43
40	44
41	42
41	44
45	48
45	49
46	49
46	50
47	48
47	50
51	54
51	55
52	55
52	56
53	54
53	56
57	60
57	61
58	61
58	62
59	60
59	62
63	66
63	67
64	67
64	68
65	66
65	68
