0.0	0.0
1.0	0.0
0.5	0.8660254037844386
0.5	0.0
0.75	0.4330127018922193
0.25	0.4330127018922193
0.25	0.0
0.375	0.21650635094610965
0.125	0.21650635094610965
0.875	0.21650635094610965
0.625	0.21650635094610965
0.75	0.0
0.375	0.649519052838329
0.5	0.4330127018922193
0.625	0.649519052838329
0.125	0.0
0.1875	0.10825317547305482
0.0625	0.10825317547305482
0.0625	0.03608439182435161
0.1875	0.03608439182435161
0.125	0.14433756729740643
0.4375	0.10825317547305482
0.3125	0.10825317547305482
0.375	0.0
0.4375	0.03608439182435161
0.375	0.14433756729740643
0.3125	0.03608439182435161
0.1875	0.3247595264191645
0.25	0.21650635094610965
0.3125	0.3247595264191645
0.25	0.3608439182435161
0.1875	0.2525907427704613
0.3125	0.25259074277046123
0.9375	0.10825317547305482
0.8125	0.10825317547305482
0.875	0.0
0.9375	0.03608439182435161
0.875	0.14433756729740643
0.8125	0.03608439182435161
0.6875	0.3247595264191645
0.75	0.21650635094610965
0.8125	0.3247595264191645
0.75	0.3608439182435161
0.6875	0.2525907427704613
0.8125	0.25259074277046123
0.625	0.0
0.6875	0.10825317547305482
0.5625	0.10825317547305482
0.5625	0.03608439182435161
0.6875	0.03608439182435161
0.625	0.14433756729740643
0.4375	0.7577722283113838
0.5	0.649519052838329
0.5625	0.7577722283113838
0.5	0.7938566201357354
0.4375	0.6856034446626805
0.5625	0.6856034446626805
0.375	0.4330127018922193
0.4375	0.5412658773652741
0.3125	0.5412658773652741
0.3125	0.4690970937165709
0.4375	0.4690970937165709
0.375	0.5773502691896257
0.6875	0.5412658773652741
0.5625	0.5412658773652741
0.625	0.4330127018922193
0.6875	0.4690970937165709
0.625	0.5773502691896257
0.5625	0.4690970937165709
